15598	hemoglobin beta binding	molecular_function	GO:0031722	0	0	0
15599	CXCR4 chemokine receptor binding	molecular_function	GO:0031723	0	0	0
15600	CXCR5 chemokine receptor binding	molecular_function	GO:0031724	0	0	0
15601	CXCR6 chemokine receptor binding	molecular_function	GO:0031725	0	0	0
15602	CCR1 chemokine receptor binding	molecular_function	GO:0031726	0	0	0
15603	CCR2 chemokine receptor binding	molecular_function	GO:0031727	0	0	0
15604	CCR3 chemokine receptor binding	molecular_function	GO:0031728	0	0	0
15605	CCR4 chemokine receptor binding	molecular_function	GO:0031729	0	0	0
15606	CCR5 chemokine receptor binding	molecular_function	GO:0031730	0	0	0
15607	CCR6 chemokine receptor binding	molecular_function	GO:0031731	0	0	0
15608	CCR7 chemokine receptor binding	molecular_function	GO:0031732	0	0	0
15609	CCR8 chemokine receptor binding	molecular_function	GO:0031733	0	0	0
15610	CCR9 chemokine receptor binding	molecular_function	GO:0031734	0	0	0
15611	CCR10 chemokine receptor binding	molecular_function	GO:0031735	0	0	0
15612	CCR11 chemokine receptor binding	molecular_function	GO:0031736	0	0	0
15613	CX3C chemokine receptor binding	molecular_function	GO:0031737	0	0	0
15614	XCR1 chemokine receptor binding	molecular_function	GO:0031738	0	0	0
15615	cholecystokinin receptor binding	molecular_function	GO:0031739	0	0	0
15616	type A cholecystokinin receptor binding	molecular_function	GO:0031740	0	0	0
15617	type B gastrin/cholecystokinin receptor binding	molecular_function	GO:0031741	0	0	0
15618	cysteinyl leukotriene receptor binding	molecular_function	GO:0031745	0	0	0
15619	type 1 cysteinyl leukotriene receptor binding	molecular_function	GO:0031746	0	0	0
15620	type 2 cysteinyl leukotriene receptor binding	molecular_function	GO:0031747	0	0	0
15621	D1 dopamine receptor binding	molecular_function	GO:0031748	0	0	0
15622	D2 dopamine receptor binding	molecular_function	GO:0031749	0	0	0
15623	D3 dopamine receptor binding	molecular_function	GO:0031750	0	0	0
15624	D4 dopamine receptor binding	molecular_function	GO:0031751	0	0	0
15625	D5 dopamine receptor binding	molecular_function	GO:0031752	0	0	0
15626	endothelial differentiation G protein-coupled receptor binding	molecular_function	GO:0031753	0	0	0
15627	Edg-1 sphingosine 1-phosphate receptor binding	molecular_function	GO:0031754	0	0	0
15628	Edg-2 lysophosphatidic acid receptor binding	molecular_function	GO:0031755	0	0	0
15629	Edg-3 sphingosine 1-phosphate receptor binding	molecular_function	GO:0031756	0	0	0
15630	Edg-4 lysophosphatidic acid receptor binding	molecular_function	GO:0031757	0	0	0
15631	Edg-5 sphingosine 1-phosphate receptor binding	molecular_function	GO:0031758	0	0	0
15632	Edg-6 sphingosine 1-phosphate receptor binding	molecular_function	GO:0031759	0	0	0
15633	Edg-7 lysophosphatidic acid receptor binding	molecular_function	GO:0031760	0	0	0
15634	fMet-Leu-Phe receptor binding	molecular_function	GO:0031761	0	0	0
15635	follicle-stimulating hormone receptor binding	molecular_function	GO:0031762	0	0	0
15636	galanin receptor binding	molecular_function	GO:0031763	0	0	0
15637	type 1 galanin receptor binding	molecular_function	GO:0031764	0	0	0
15638	type 2 galanin receptor binding	molecular_function	GO:0031765	0	0	0
15639	type 3 galanin receptor binding	molecular_function	GO:0031766	0	0	0
15640	gastric inhibitory polypeptide receptor binding	molecular_function	GO:0031767	0	0	0
15641	ghrelin receptor binding	molecular_function	GO:0031768	0	0	0
15642	glucagon receptor binding	molecular_function	GO:0031769	0	0	0
15643	growth hormone-releasing hormone receptor binding	molecular_function	GO:0031770	0	0	0
15644	type 1 hypocretin receptor binding	molecular_function	GO:0031771	0	0	0
15645	type 2 hypocretin receptor binding	molecular_function	GO:0031772	0	0	0
15646	kisspeptin receptor binding	molecular_function	GO:0031773	0	0	0
15647	leukotriene receptor binding	molecular_function	GO:0031774	0	0	0
15648	lutropin-choriogonadotropic hormone receptor binding	molecular_function	GO:0031775	0	0	0
15649	melanin-concentrating hormone receptor binding	molecular_function	GO:0031776	0	0	0
15650	type 1 melanin-concentrating hormone receptor binding	molecular_function	GO:0031777	0	0	0
15651	type 2 melanin-concentrating hormone receptor binding	molecular_function	GO:0031778	0	0	0
15652	melanocortin receptor binding	molecular_function	GO:0031779	0	0	0
15653	corticotropin hormone receptor binding	molecular_function	GO:0031780	0	0	0
15654	type 3 melanocortin receptor binding	molecular_function	GO:0031781	0	0	0
15655	type 4 melanocortin receptor binding	molecular_function	GO:0031782	0	0	0
15656	type 5 melanocortin receptor binding	molecular_function	GO:0031783	0	0	0
15657	melatonin receptor binding	molecular_function	GO:0031784	0	0	0
15658	type 1A melatonin receptor binding	molecular_function	GO:0031785	0	0	0
15659	type 1B melatonin receptor binding	molecular_function	GO:0031786	0	0	0
15660	H9 melatonin receptor binding	molecular_function	GO:0031787	0	0	0
15661	motilin receptor binding	molecular_function	GO:0031788	0	0	0
15662	G protein-coupled acetylcholine receptor binding	molecular_function	GO:0031789	0	0	0
15663	G protein-coupled GABA receptor binding	molecular_function	GO:0031795	0	0	0
15664	type 1 metabotropic GABA receptor binding	molecular_function	GO:0031796	0	0	0
15665	type 2 metabotropic GABA receptor binding	molecular_function	GO:0031797	0	0	0
15666	type 1 metabotropic glutamate receptor binding	molecular_function	GO:0031798	0	0	0
15667	type 2 metabotropic glutamate receptor binding	molecular_function	GO:0031799	0	0	0
15668	type 3 metabotropic glutamate receptor binding	molecular_function	GO:0031800	0	0	0
15669	type 4 metabotropic glutamate receptor binding	molecular_function	GO:0031801	0	0	0
15670	type 5 metabotropic glutamate receptor binding	molecular_function	GO:0031802	0	0	0
15671	type 6 metabotropic glutamate receptor binding	molecular_function	GO:0031803	0	0	0
15672	type 7 metabotropic glutamate receptor binding	molecular_function	GO:0031804	0	0	0
15673	type 8 metabotropic glutamate receptor binding	molecular_function	GO:0031805	0	0	0
15674	G protein-coupled histamine receptor binding	molecular_function	GO:0031806	0	0	0
15675	H1 histamine receptor binding	molecular_function	GO:0031807	0	0	0
15676	H2 histamine receptor binding	molecular_function	GO:0031808	0	0	0
15677	H3 histamine receptor binding	molecular_function	GO:0031809	0	0	0
15678	H4 histamine receptor binding	molecular_function	GO:0031810	0	0	0
15679	G protein-coupled nucleotide receptor binding	molecular_function	GO:0031811	0	0	0
15680	P2Y1 nucleotide receptor binding	molecular_function	GO:0031812	0	0	0
15681	P2Y2 nucleotide receptor binding	molecular_function	GO:0031813	0	0	0
15682	P2Y4 nucleotide receptor binding	molecular_function	GO:0031814	0	0	0
15683	P2Y5 nucleotide receptor binding	molecular_function	GO:0031815	0	0	0
15684	P2Y6 nucleotide receptor binding	molecular_function	GO:0031816	0	0	0
15685	P2Y8 nucleotide receptor binding	molecular_function	GO:0031817	0	0	0
15686	P2Y9 nucleotide receptor binding	molecular_function	GO:0031818	0	0	0
15687	P2Y10 nucleotide receptor binding	molecular_function	GO:0031819	0	0	0
15688	P2Y11 nucleotide receptor binding	molecular_function	GO:0031820	0	0	0
15689	G protein-coupled serotonin receptor binding	molecular_function	GO:0031821	0	0	0
15690	type 1B serotonin receptor binding	molecular_function	GO:0031822	0	0	0
15691	type 1D serotonin receptor binding	molecular_function	GO:0031823	0	0	0
15692	type 1E serotonin receptor binding	molecular_function	GO:0031824	0	0	0
15693	type 1F serotonin receptor binding	molecular_function	GO:0031825	0	0	0
15694	type 2A serotonin receptor binding	molecular_function	GO:0031826	0	0	0
15695	type 2B serotonin receptor binding	molecular_function	GO:0031827	0	0	0
15696	type 2C serotonin receptor binding	molecular_function	GO:0031828	0	0	0
15697	type 4 serotonin receptor binding	molecular_function	GO:0031829	0	0	0
15698	type 5A serotonin receptor binding	molecular_function	GO:0031830	0	0	0
15699	type 5B serotonin receptor binding	molecular_function	GO:0031831	0	0	0
15700	type 6 serotonin receptor binding	molecular_function	GO:0031832	0	0	0
15701	type 7 serotonin receptor binding	molecular_function	GO:0031833	0	0	0
15702	neurokinin receptor binding	molecular_function	GO:0031834	0	0	0
15703	substance P receptor binding	molecular_function	GO:0031835	0	0	0
15704	neuromedin K receptor binding	molecular_function	GO:0031836	0	0	0
15705	substance K receptor binding	molecular_function	GO:0031837	0	0	0
15706	haptoglobin-hemoglobin complex	cellular_component	GO:0031838	0	0	0
15707	type 1 neuromedin U receptor binding	molecular_function	GO:0031839	0	0	0
15708	type 2 neuromedin U receptor binding	molecular_function	GO:0031840	0	0	0
15709	neuropeptide Y receptor binding	molecular_function	GO:0031841	0	0	0
15710	type 1 neuropeptide Y receptor binding	molecular_function	GO:0031842	0	0	0
15711	type 2 neuropeptide Y receptor binding	molecular_function	GO:0031843	0	0	0
15712	type 4 neuropeptide Y receptor binding	molecular_function	GO:0031844	0	0	0
15713	type 5 neuropeptide Y receptor binding	molecular_function	GO:0031845	0	0	0
15714	neurotensin receptor binding	molecular_function	GO:0031846	0	0	0
15715	type 1 neurotensin receptor binding	molecular_function	GO:0031847	0	0	0
15716	protection from non-homologous end joining at telomere	biological_process	GO:0031848	0	0	0
15717	olfactory receptor binding	molecular_function	GO:0031849	0	0	0
15718	delta-type opioid receptor binding	molecular_function	GO:0031850	0	0	0
15719	kappa-type opioid receptor binding	molecular_function	GO:0031851	0	0	0
15720	mu-type opioid receptor binding	molecular_function	GO:0031852	0	0	0
15721	nociceptin receptor binding	molecular_function	GO:0031853	0	0	0
15722	orexigenic neuropeptide QRFP receptor binding	molecular_function	GO:0031854	0	0	0
15723	oxytocin receptor binding	molecular_function	GO:0031855	0	0	0
15724	parathyroid hormone receptor binding	molecular_function	GO:0031856	0	0	0
15725	type 1 parathyroid hormone receptor binding	molecular_function	GO:0031857	0	0	0
15726	pituitary adenylate cyclase-activating polypeptide receptor binding	molecular_function	GO:0031858	0	0	0
15727	platelet activating factor receptor binding	molecular_function	GO:0031859	0	0	0
15728	telomeric 3' overhang formation	biological_process	GO:0031860	0	0	0
15729	prolactin-releasing peptide receptor binding	molecular_function	GO:0031861	0	0	0
15730	prostanoid receptor binding	molecular_function	GO:0031862	0	0	0
15731	prostaglandin D2 receptor binding	molecular_function	GO:0031863	0	0	0
15732	EP1 subtype prostaglandin E2 receptor binding	molecular_function	GO:0031864	0	0	0
15733	EP2 subtype prostaglandin E2 receptor binding	molecular_function	GO:0031865	0	0	0
15734	EP3 subtype prostaglandin E2 receptor binding	molecular_function	GO:0031866	0	0	0
15735	EP4 subtype prostaglandin E2 receptor binding	molecular_function	GO:0031867	0	0	0
15736	prostaglandin F2-alpha receptor binding	molecular_function	GO:0031868	0	0	0
15737	prostacyclin receptor binding	molecular_function	GO:0031869	0	0	0
15738	thromboxane A2 receptor binding	molecular_function	GO:0031870	0	0	0
15739	proteinase activated receptor binding	molecular_function	GO:0031871	0	0	0
15740	type 1 proteinase activated receptor binding	molecular_function	GO:0031872	0	0	0
15741	type 2 proteinase activated receptor binding	molecular_function	GO:0031873	0	0	0
15742	type 3 proteinase activated receptor binding	molecular_function	GO:0031874	0	0	0
15743	type 4 proteinase activated receptor binding	molecular_function	GO:0031875	0	0	0
15744	secretin receptor binding	molecular_function	GO:0031876	0	0	0
15745	somatostatin receptor binding	molecular_function	GO:0031877	0	0	0
15746	type 1 somatostatin receptor binding	molecular_function	GO:0031878	0	0	0
15747	type 2 somatostatin receptor binding	molecular_function	GO:0031879	0	0	0
15748	type 3 somatostatin receptor binding	molecular_function	GO:0031880	0	0	0
15749	type 4 somatostatin receptor binding	molecular_function	GO:0031881	0	0	0
15750	type 5 somatostatin receptor binding	molecular_function	GO:0031882	0	0	0
15751	taste receptor binding	molecular_function	GO:0031883	0	0	0
15752	type 1 member 1 taste receptor binding	molecular_function	GO:0031884	0	0	0
15753	type 1 member 2 taste receptor binding	molecular_function	GO:0031885	0	0	0
15754	type 1 member 3 taste receptor binding	molecular_function	GO:0031886	0	0	0
15755	lipid droplet transport along microtubule	biological_process	GO:0031887	0	0	0
15756	urotensin receptor binding	molecular_function	GO:0031889	0	0	0
15757	vasoactive intestinal polypeptide receptor binding	molecular_function	GO:0031890	0	0	0
15758	type 1 vasoactive intestinal polypeptide receptor binding	molecular_function	GO:0031891	0	0	0
15759	type 2 vasoactive intestinal polypeptide receptor binding	molecular_function	GO:0031892	0	0	0
15760	vasopressin receptor binding	molecular_function	GO:0031893	0	0	0
15761	V1A vasopressin receptor binding	molecular_function	GO:0031894	0	0	0
15762	V1B vasopressin receptor binding	molecular_function	GO:0031895	0	0	0
15763	V2 vasopressin receptor binding	molecular_function	GO:0031896	0	0	0
15764	Tic complex	cellular_component	GO:0031897	0	0	0
15765	chromoplast envelope	cellular_component	GO:0031898	0	0	0
15766	chromoplast inner membrane	cellular_component	GO:0031899	0	0	0
15767	chromoplast outer membrane	cellular_component	GO:0031900	0	0	0
15768	early endosome membrane	cellular_component	GO:0031901	0	0	0
15769	late endosome membrane	cellular_component	GO:0031902	0	0	0
15770	microbody membrane	cellular_component	GO:0031903	0	0	0
15771	endosome lumen	cellular_component	GO:0031904	0	0	0
15772	early endosome lumen	cellular_component	GO:0031905	0	0	0
15773	late endosome lumen	cellular_component	GO:0031906	0	0	0
15774	microbody lumen	cellular_component	GO:0031907	0	0	0
15775	glyoxysomal lumen	cellular_component	GO:0031908	0	0	0
15776	cytostome	cellular_component	GO:0031910	0	0	0
15777	cytoproct	cellular_component	GO:0031911	0	0	0
15778	oral apparatus	cellular_component	GO:0031912	0	0	0
15779	contractile vacuole pore	cellular_component	GO:0031913	0	0	0
15780	negative regulation of synaptic plasticity	biological_process	GO:0031914	0	0	0
15781	positive regulation of synaptic plasticity	biological_process	GO:0031915	0	0	0
15782	regulation of synaptic metaplasticity	biological_process	GO:0031916	0	0	0
15783	negative regulation of synaptic metaplasticity	biological_process	GO:0031917	0	0	0
15784	positive regulation of synaptic metaplasticity	biological_process	GO:0031918	0	0	0
15785	vitamin B6 transport	biological_process	GO:0031919	0	0	0
15786	pyridoxal transport	biological_process	GO:0031920	0	0	0
15787	pyridoxal phosphate transport	biological_process	GO:0031921	0	0	0
15788	pyridoxamine transport	biological_process	GO:0031922	0	0	0
15789	pyridoxine transport	biological_process	GO:0031923	0	0	0
15790	vitamin B6 transmembrane transporter activity	molecular_function	GO:0031924	0	0	0
15791	pyridoxal transmembrane transporter activity	molecular_function	GO:0031925	0	0	0
15792	pyridoxal phosphate transmembrane transporter activity	molecular_function	GO:0031926	0	0	0
15793	pyridoxamine transmembrane transporter activity	molecular_function	GO:0031927	0	0	0
15794	pyridoxine transmembrane transporter activity	molecular_function	GO:0031928	0	0	0
15795	TOR signaling	biological_process	GO:0031929	0	0	0
15796	mitochondria-nucleus signaling pathway	biological_process	GO:0031930	0	0	0
15797	TORC1 complex	cellular_component	GO:0031931	0	0	0
15798	TORC2 complex	cellular_component	GO:0031932	0	0	0
15799	telomeric heterochromatin	cellular_component	GO:0031933	0	0	0
15800	mating-type region heterochromatin	cellular_component	GO:0031934	0	0	0
15801	regulation of chromatin silencing	biological_process	GO:0031935	0	0	0
15802	negative regulation of chromatin silencing	biological_process	GO:0031936	0	0	0
15803	positive regulation of chromatin silencing	biological_process	GO:0031937	0	0	0
15804	regulation of chromatin silencing at telomere	biological_process	GO:0031938	0	0	0
15805	negative regulation of chromatin silencing at telomere	biological_process	GO:0031939	0	0	0
15806	positive regulation of chromatin silencing at telomere	biological_process	GO:0031940	0	0	0
15807	filamentous actin	cellular_component	GO:0031941	0	0	0
15808	i-AAA complex	cellular_component	GO:0031942	0	0	0
15809	regulation of glucocorticoid metabolic process	biological_process	GO:0031943	0	0	0
15810	negative regulation of glucocorticoid metabolic process	biological_process	GO:0031944	0	0	0
15811	positive regulation of glucocorticoid metabolic process	biological_process	GO:0031945	0	0	0
15812	regulation of glucocorticoid biosynthetic process	biological_process	GO:0031946	0	0	0
15813	negative regulation of glucocorticoid biosynthetic process	biological_process	GO:0031947	0	0	0
15814	positive regulation of glucocorticoid biosynthetic process	biological_process	GO:0031948	0	0	0
15815	regulation of glucocorticoid catabolic process	biological_process	GO:0031949	0	0	0
15816	negative regulation of glucocorticoid catabolic process	biological_process	GO:0031950	0	0	0
15817	positive regulation of glucocorticoid catabolic process	biological_process	GO:0031951	0	0	0
15818	regulation of protein autophosphorylation	biological_process	GO:0031952	0	0	0
15819	negative regulation of protein autophosphorylation	biological_process	GO:0031953	0	0	0
15820	positive regulation of protein autophosphorylation	biological_process	GO:0031954	0	0	0
15821	short-chain fatty acid-CoA ligase activity	molecular_function	GO:0031955	0	0	0
15822	medium-chain fatty acid-CoA ligase activity	molecular_function	GO:0031956	0	0	0
15823	very long-chain fatty acid-CoA ligase activity	molecular_function	GO:0031957	0	0	0
15824	corticosteroid receptor signaling pathway	biological_process	GO:0031958	0	0	0
15825	mineralocorticoid receptor signaling pathway	biological_process	GO:0031959	0	0	0
15826	response to corticosteroid	biological_process	GO:0031960	0	0	0
15827	cortisol receptor binding	molecular_function	GO:0031961	0	0	0
15828	mineralocorticoid receptor binding	molecular_function	GO:0031962	0	0	0
15829	cortisol receptor activity	molecular_function	GO:0031963	0	0	0
15830	beta-alanyl-histamine hydrolase activity	molecular_function	GO:0031964	0	0	0
15831	nuclear membrane	cellular_component	GO:0031965	0	0	0
15832	mitochondrial membrane	cellular_component	GO:0031966	0	0	0
15833	organelle envelope	cellular_component	GO:0031967	0	0	0
15834	organelle outer membrane	cellular_component	GO:0031968	0	0	0
15835	chloroplast membrane	cellular_component	GO:0031969	0	0	0
15836	organelle envelope lumen	cellular_component	GO:0031970	0	0	0
15837	chloroplast intermembrane space	cellular_component	GO:0031972	0	0	0
15838	chromoplast intermembrane space	cellular_component	GO:0031973	0	0	0
15839	membrane-enclosed lumen	cellular_component	GO:0031974	0	0	0
15840	envelope	cellular_component	GO:0031975	0	0	0
15841	plastid thylakoid	cellular_component	GO:0031976	0	0	0
15842	thylakoid lumen	cellular_component	GO:0031977	0	0	0
15843	plastid thylakoid lumen	cellular_component	GO:0031978	0	0	0
15844	plasma membrane-derived thylakoid lumen	cellular_component	GO:0031979	0	0	0
15845	nuclear lumen	cellular_component	GO:0031981	0	0	0
15846	vesicle	cellular_component	GO:0031982	0	0	0
15847	vesicle lumen	cellular_component	GO:0031983	0	0	0
15848	organelle subcompartment	cellular_component	GO:0031984	0	0	0
15849	Golgi cisterna	cellular_component	GO:0031985	0	0	0
15850	proteinoplast	cellular_component	GO:0031986	0	0	0
15851	locomotion involved in locomotory behavior	biological_process	GO:0031987	0	0	0
15852	bombesin receptor signaling pathway	biological_process	GO:0031989	0	0	0
15853	mRNA export from nucleus in response to heat stress	biological_process	GO:0031990	0	0	0
15854	regulation of actomyosin contractile ring contraction	biological_process	GO:0031991	0	0	0
15855	energy transducer activity	molecular_function	GO:0031992	0	0	0
15856	light transducer activity	molecular_function	GO:0031993	0	0	0
15857	insulin-like growth factor I binding	molecular_function	GO:0031994	0	0	0
15858	insulin-like growth factor II binding	molecular_function	GO:0031995	0	0	0
15859	thioesterase binding	molecular_function	GO:0031996	0	0	0
15860	N-terminal myristoylation domain binding	molecular_function	GO:0031997	0	0	0
15861	regulation of fatty acid beta-oxidation	biological_process	GO:0031998	0	0	0
15862	negative regulation of fatty acid beta-oxidation	biological_process	GO:0031999	0	0	0
15863	positive regulation of fatty acid beta-oxidation	biological_process	GO:0032000	0	0	0
15864	1,4-alpha-glucan 6-alpha-glucosyltransferase activity	molecular_function	GO:0032001	0	0	0
15865	interleukin-28 receptor complex	cellular_component	GO:0032002	0	0	0
15866	interleukin-28 receptor binding	molecular_function	GO:0032003	0	0	0
15867	signal transduction involved in positive regulation of conjugation with cellular fusion	biological_process	GO:0032005	0	0	0
15868	regulation of TOR signaling	biological_process	GO:0032006	0	0	0
15869	negative regulation of TOR signaling	biological_process	GO:0032007	0	0	0
15870	positive regulation of TOR signaling	biological_process	GO:0032008	0	0	0
15871	early phagosome	cellular_component	GO:0032009	0	0	0
15872	phagolysosome	cellular_component	GO:0032010	0	0	0
15873	ARF protein signal transduction	biological_process	GO:0032011	0	0	0
15874	regulation of ARF protein signal transduction	biological_process	GO:0032012	0	0	0
15875	negative regulation of ARF protein signal transduction	biological_process	GO:0032013	0	0	0
15876	positive regulation of ARF protein signal transduction	biological_process	GO:0032014	0	0	0
15877	regulation of Ran protein signal transduction	biological_process	GO:0032015	0	0	0
15878	negative regulation of Ran protein signal transduction	biological_process	GO:0032016	0	0	0
15879	positive regulation of Ran protein signal transduction	biological_process	GO:0032017	0	0	0
15880	2-methylbutanol:NADP oxidoreductase activity	molecular_function	GO:0032018	0	0	0
15881	mitochondrial cloud	cellular_component	GO:0032019	0	0	0
15882	ISG15-protein conjugation	biological_process	GO:0032020	0	0	0
15883	NELF complex	cellular_component	GO:0032021	0	0	0
15884	trypsinogen activation	biological_process	GO:0032023	0	0	0
15885	positive regulation of insulin secretion	biological_process	GO:0032024	0	0	0
15886	response to cobalt ion	biological_process	GO:0032025	0	0	0
15887	response to magnesium ion	biological_process	GO:0032026	0	0	0
15888	myosin light chain binding	molecular_function	GO:0032027	0	0	0
15889	myosin head/neck binding	molecular_function	GO:0032028	0	0	0
15890	myosin tail binding	molecular_function	GO:0032029	0	0	0
15891	myosin I light chain binding	molecular_function	GO:0032030	0	0	0
15892	myosin I head/neck binding	molecular_function	GO:0032031	0	0	0
15893	myosin I tail binding	molecular_function	GO:0032032	0	0	0
15894	myosin II light chain binding	molecular_function	GO:0032033	0	0	0
15895	myosin II head/neck binding	molecular_function	GO:0032034	0	0	0
15896	myosin II tail binding	molecular_function	GO:0032035	0	0	0
15897	myosin heavy chain binding	molecular_function	GO:0032036	0	0	0
15898	myosin I heavy chain binding	molecular_function	GO:0032037	0	0	0
15899	myosin II heavy chain binding	molecular_function	GO:0032038	0	0	0
15900	integrator complex	cellular_component	GO:0032039	0	0	0
15901	small-subunit processome	cellular_component	GO:0032040	0	0	0
15902	NAD-dependent histone deacetylase activity (H3-K14 specific)	molecular_function	GO:0032041	0	0	0
15903	mitochondrial DNA metabolic process	biological_process	GO:0032042	0	0	0
15904	mitochondrial DNA catabolic process	biological_process	GO:0032043	0	0	0
15905	DSIF complex	cellular_component	GO:0032044	0	0	0
15906	guanyl-nucleotide exchange factor complex	cellular_component	GO:0032045	0	0	0
15907	micropexophagy-specific membrane apparatus	cellular_component	GO:0032046	0	0	0
15908	mitosome	cellular_component	GO:0032047	0	0	0
15909	cardiolipin metabolic process	biological_process	GO:0032048	0	0	0
15910	cardiolipin biosynthetic process	biological_process	GO:0032049	0	0	0
15911	clathrin heavy chain binding	molecular_function	GO:0032050	0	0	0
15912	clathrin light chain binding	molecular_function	GO:0032051	0	0	0
15913	bile acid binding	molecular_function	GO:0032052	0	0	0
15914	ciliary basal body organization	biological_process	GO:0032053	0	0	0
15915	negative regulation of translation in response to stress	biological_process	GO:0032055	0	0	0
15916	positive regulation of translation in response to stress	biological_process	GO:0032056	0	0	0
15917	negative regulation of translational initiation in response to stress	biological_process	GO:0032057	0	0	0
15918	positive regulation of translational initiation in response to stress	biological_process	GO:0032058	0	0	0
15919	bleb	cellular_component	GO:0032059	0	0	0
15920	bleb assembly	biological_process	GO:0032060	0	0	0
15921	negative regulation of translation in response to osmotic stress	biological_process	GO:0032061	0	0	0
15922	positive regulation of translation in response to osmotic stress	biological_process	GO:0032062	0	0	0
15923	negative regulation of translational initiation in response to osmotic stress	biological_process	GO:0032063	0	0	0
15924	positive regulation of translational initiation in response to osmotic stress	biological_process	GO:0032064	0	0	0
15925	cortical protein anchoring	biological_process	GO:0032065	0	0	0
15926	type IV site-specific deoxyribonuclease activity	molecular_function	GO:0032067	0	0	0
15927	type IV site-specific deoxyribonuclease complex	cellular_component	GO:0032068	0	0	0
15928	regulation of nuclease activity	biological_process	GO:0032069	0	0	0
15929	regulation of deoxyribonuclease activity	biological_process	GO:0032070	0	0	0
15930	regulation of endodeoxyribonuclease activity	biological_process	GO:0032071	0	0	0
15931	regulation of restriction endodeoxyribonuclease activity	biological_process	GO:0032072	0	0	0
15932	negative regulation of restriction endodeoxyribonuclease activity	biological_process	GO:0032073	0	0	0
15933	negative regulation of nuclease activity	biological_process	GO:0032074	0	0	0
15934	positive regulation of nuclease activity	biological_process	GO:0032075	0	0	0
15935	negative regulation of deoxyribonuclease activity	biological_process	GO:0032076	0	0	0
15936	positive regulation of deoxyribonuclease activity	biological_process	GO:0032077	0	0	0
15937	negative regulation of endodeoxyribonuclease activity	biological_process	GO:0032078	0	0	0
15938	positive regulation of endodeoxyribonuclease activity	biological_process	GO:0032079	0	0	0
15939	negative regulation of type I site-specific deoxyribonuclease activity	biological_process	GO:0032080	0	0	0
15940	negative regulation of type II site-specific deoxyribonuclease activity	biological_process	GO:0032081	0	0	0
15941	negative regulation of type III site-specific deoxyribonuclease activity	biological_process	GO:0032082	0	0	0
15942	negative regulation of type IV site-specific deoxyribonuclease activity	biological_process	GO:0032083	0	0	0
15943	regulation of type I site-specific deoxyribonuclease activity	biological_process	GO:0032084	0	0	0
15944	regulation of type II site-specific deoxyribonuclease activity	biological_process	GO:0032085	0	0	0
15945	regulation of type III site-specific deoxyribonuclease activity	biological_process	GO:0032086	0	0	0
15946	regulation of type IV site-specific deoxyribonuclease activity	biological_process	GO:0032087	0	0	0
15947	negative regulation of NF-kappaB transcription factor activity	biological_process	GO:0032088	0	0	0
15948	NACHT domain binding	molecular_function	GO:0032089	0	0	0
15949	Pyrin domain binding	molecular_function	GO:0032090	0	0	0
15950	negative regulation of protein binding	biological_process	GO:0032091	0	0	0
15951	positive regulation of protein binding	biological_process	GO:0032092	0	0	0
15952	SAM domain binding	molecular_function	GO:0032093	0	0	0
15953	response to food	biological_process	GO:0032094	0	0	0
15954	regulation of response to food	biological_process	GO:0032095	0	0	0
15955	negative regulation of response to food	biological_process	GO:0032096	0	0	0
15956	positive regulation of response to food	biological_process	GO:0032097	0	0	0
15957	regulation of appetite	biological_process	GO:0032098	0	0	0
15958	negative regulation of appetite	biological_process	GO:0032099	0	0	0
15959	positive regulation of appetite	biological_process	GO:0032100	0	0	0
15960	regulation of response to external stimulus	biological_process	GO:0032101	0	0	0
15961	negative regulation of response to external stimulus	biological_process	GO:0032102	0	0	0
15962	positive regulation of response to external stimulus	biological_process	GO:0032103	0	0	0
15963	regulation of response to extracellular stimulus	biological_process	GO:0032104	0	0	0
15964	negative regulation of response to extracellular stimulus	biological_process	GO:0032105	0	0	0
15965	positive regulation of response to extracellular stimulus	biological_process	GO:0032106	0	0	0
15966	regulation of response to nutrient levels	biological_process	GO:0032107	0	0	0
15967	negative regulation of response to nutrient levels	biological_process	GO:0032108	0	0	0
15968	positive regulation of response to nutrient levels	biological_process	GO:0032109	0	0	0
15969	regulation of protein histidine kinase activity	biological_process	GO:0032110	0	0	0
15970	activation of protein histidine kinase activity	biological_process	GO:0032111	0	0	0
15971	negative regulation of protein histidine kinase activity	biological_process	GO:0032112	0	0	0
15972	regulation of carbohydrate phosphatase activity	biological_process	GO:0032113	0	0	0
15973	regulation of glucose-6-phosphatase activity	biological_process	GO:0032114	0	0	0
15974	sorbose reductase activity	molecular_function	GO:0032115	0	0	0
15975	SMC loading complex	cellular_component	GO:0032116	0	0	0
15976	horsetail-astral microtubule array	cellular_component	GO:0032117	0	0	0
15977	horsetail-astral microtubule organization	biological_process	GO:0032118	0	0	0
15978	sequestering of zinc ion	biological_process	GO:0032119	0	0	0
15979	ascospore-type prospore membrane assembly	biological_process	GO:0032120	0	0	0
15980	meiotic attachment of telomeric heterochromatin to spindle pole body	biological_process	GO:0032121	0	0	0
15981	oral apparatus organization	biological_process	GO:0032122	0	0	0
15982	deep fiber	cellular_component	GO:0032123	0	0	0
15983	macronucleus organization	biological_process	GO:0032124	0	0	0
15984	micronucleus organization	biological_process	GO:0032125	0	0	0
15985	eisosome	cellular_component	GO:0032126	0	0	0
15986	dense core granule membrane	cellular_component	GO:0032127	0	0	0
